row_id,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
8030,81738,Prodaja,Stan,3,17,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,77,DA,,DA,DA,Novogradnja,225888,44.812502,20.451252,0.011278843380418324,1.0
8031,81739,Prodaja,Stan,4,0,16,0,CG,Beograd,Opština Savski venac,Beograd na vodi,156,DA,,,DA,Novogradnja,1292888,44.812412,20.451126,0.011383831516673742,1.0
8032,81740,Prodaja,Stan,5,0,1,0,CG,Beograd,Opština Vračar,SC Vračar,170,DA,,DA,DA,Novogradnja,450000,44.8067,20.4722,0.025945327132262608,1.0
8033,81741,Prodaja,Stan,3,5,3,0,EG,Beograd,Opština Stari grad,Skupština,62,,DA,DA,,Stara gradnja,119000,44.814,20.4679,0.01811573901335631,2.0
8034,81742,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Stari grad,Skupština,51,,DA,DA,DA,Stara gradnja,140000,44.8134,20.4668,0.01754223474931247,2.0
8035,81743,Prodaja,Stan,4,5,4,0,EG,Beograd,Opština Palilula,Centar,134,,DA,DA,,Stara gradnja,189000,44.8071,20.4776,0.03000933188193399,2.0
8036,81744,Prodaja,Stan,1,2,2,0,EG,Beograd,Opština Palilula,Kovilovo,38,,,,,,21500,44.8844,20.4528,0.06070032948839443,3.0
8037,81745,Prodaja,Stan,5,4,0,0,CG,Beograd,Opština Palilula,Borča,38,,DA,,,Stara gradnja,41000,44.888,20.4535,0.06430629829184274,2.0
8038,81746,Prodaja,Stan,3,5,5,0,TA,Beograd,Opština Zvezdara,Učiteljsko naselje,57,DA,,,,Stara gradnja,69000,44.7859,20.5038,0.06364181015653239,2.0
8039,81747,Prodaja,Stan,5,5,4,0,CG,Beograd,Opština Novi Beograd,Blok 29,200,,DA,DA,DA,Novogradnja,385000,44.8216,20.4005,0.052142305280836576,1.0
8040,81748,Prodaja,Stan,3,0,0,0,TA,Beograd,Opština Vračar,Slavija,51,,DA,,,,122000,44.8058,20.4684,0.023875719884437388,3.0
8041,81750,Prodaja,Stan,4,4,4,0,CG,Beograd,Opština Stari grad,Skupština,114,,DA,DA,,Stara gradnja,299900,44.815,20.4676,0.017340415219944907,2.0
8042,81751,Prodaja,Stan,3,4,1,0,CG,Beograd,Opština Voždovac,Naselje Stepa Stepanović,75,,,,,,125000,44.750413,20.49944,0.08697683581850996,3.0
8043,81752,Prodaja,Stan,4,4,0,0,CG,Beograd,Opština Zvezdara,Lion,87,,DA,DA,DA,Novogradnja,245000,44.797489,20.491403,0.04682616074375545,1.0
8044,81753,Prodaja,Stan,3,18,18,0,CG,Beograd,Opština Voždovac,Šumice,77,,DA,,,Stara gradnja,114000,44.7831,20.4882,0.05399740734517079,2.0
8045,81754,Prodaja,Stan,2,30,20,0,CG,Beograd,Opština Novi Beograd,Blok 33,70,,DA,,DA,Stara gradnja,102000,44.8222,20.4053,0.04732377837831623,2.0
8046,81755,Prodaja,Stan,3,17,5,0,CG,Beograd,Opština Savski venac,Beograd na vodi,110,DA,,DA,DA,Novogradnja,396888,44.812484,20.451201,0.011302913650917632,1.0
8047,81758,Prodaja,Stan,3,3,1,0,EG,Beograd,Opština Palilula,Karaburma,93,,DA,,,,140000,44.8146,20.4974,0.045714877228315326,3.0
8048,81760,Prodaja,Stan,1,2,1,0,TA,Beograd,Opština Zemun,Centar,63,,DA,,,Stara gradnja,103000,44.8443,20.4134,0.04428317965096745,2.0
8049,81761,Prodaja,Stan,2,3,2,0,EG,Beograd,Opština Zemun,Gornji grad,43,,DA,,,Novogradnja,69500,44.840009,20.390612,0.06409754773000233,1.0
8050,81762,Prodaja,Stan,2,2,1,0,Podno,Beograd,Opština Zemun,Gornji grad,70,,DA,,,Novogradnja,108500,44.8529,20.3927,0.06663820225666081,1.0
8051,81763,Prodaja,Stan,3,0,1,0,EG,Beograd,Opština Zvezdara,Lion,80,DA,DA,,,Stara gradnja,155000,44.794781,20.494408,0.050835198681622944,2.0
8052,81764,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,99,,DA,DA,DA,Novogradnja,232000,44.802177,20.488881,0.04218471867868748,1.0
8053,81765,Prodaja,Stan,3,6,0,0,Toplotne pumpe,Beograd,Opština Vračar,Gospodara Vučića,79,,,,DA,,219010,44.790553,20.471796,0.03830417764422057,3.0
8054,81766,Prodaja,Stan,5,5,1,0,CG,Beograd,Opština Stari grad,Centar,170,,DA,,,Stara gradnja,330000,44.8217,20.4594,0.007088018058666859,2.0
8055,81767,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Savski venac,Centar,96,,DA,DA,DA,,185000,44.8013,20.4631,0.024738835865905577,3.0
8056,81769,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Vračar,Crveni krst,48,DA,DA,,,Stara gradnja,84000,44.7924,20.4945,0.052300095602206685,2.0
8057,81770,Prodaja,Stan,2,2,1,0,EG,Beograd,Opština Čukarica,Žarkovo,55,DA,DA,DA,,Stara gradnja,83000,44.755529,20.404839,0.08323700115934055,2.0
8058,81773,Prodaja,Stan,4,6,6,0,,Beograd,Opština Voždovac,Autokomanda,133,,DA,,,,490000,44.7827,20.4695,0.0443464767484443,3.0
8059,81776,Prodaja,Stan,2,5,3,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 2,61,,DA,,DA,,124900,44.815177,20.380045,0.0730538811699984,3.0
8060,81777,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,115,,DA,DA,DA,Stara gradnja,235000,44.7986,20.4861,0.0418600047778318,2.0
8061,81778,Prodaja,Stan,2,13,2,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),53,DA,DA,DA,DA,Stara gradnja,144000,44.8066,20.4069,0.0487944668994342,2.0
8062,81780,Prodaja,Stan,3,23,12,0,CG,Beograd,Opština Savski venac,Beograd na vodi,67,,,DA,DA,Novogradnja,197888,44.8087,20.4495,0.015316984037336341,1.0
8063,81782,Prodaja,Stan,1,4,0,0,CG,Beograd,Opština Vračar,Kalenić pijaca,52,,DA,,,Stara gradnja,87000,44.8009,20.4742,0.031407005587928034,2.0
8064,81785,Prodaja,Stan,2,4,0,0,EG,Beograd,Opština Zvezdara,Mirijevo,37,,,DA,,Novogradnja,1400,44.794764,20.525843,0.078751692965928,1.0
8065,81786,Prodaja,Stan,2,17,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,71,,,DA,DA,Novogradnja,256888,44.8087,20.4495,0.015316984037336341,1.0
8066,81787,Prodaja,Stan,3,0,2,0,EG,Beograd,Opština Stari grad,Dorćol,95,,DA,DA,,Stara gradnja,247000,44.8226,20.4596,0.007085901495220826,2.0
8067,81788,Prodaja,Stan,3,23,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,92,DA,,DA,DA,Novogradnja,254888,44.812232,20.451153,0.011558928713337269,1.0
8068,81789,Prodaja,Stan,3,21,16,0,CG,Beograd,Opština Savski venac,Beograd na vodi,92,DA,,DA,DA,Novogradnja,268888,44.812465,20.451075,0.011338026724257847,1.0
8069,81790,Prodaja,Stan,5,2,2,0,Gas,Beograd,Opština Čukarica,Cerak,135,,DA,DA,,Stara gradnja,137000,44.751853,20.416368,0.08046582649175299,2.0
8070,81791,Prodaja,Stan,2,6,6,0,CG,Beograd,Opština Vračar,Pravni fakultet,70,,DA,DA,DA,Stara gradnja,150000,44.8058,20.473,0.027139823138703473,2.0
8071,81792,Prodaja,Stan,4,8,5,0,CG,Beograd,Opština Savski venac,Beograd na vodi,115,DA,,DA,DA,Novogradnja,341888,44.812538,20.451175,0.011252593878745294,1.0
8072,81793,Prodaja,Stan,3,23,18,0,CG,Beograd,Opština Savski venac,Beograd na vodi,68,DA,,DA,DA,Novogradnja,232888,44.811785,20.450768,0.012055017586052963,1.0
8073,81795,Prodaja,Stan,4,8,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,118,DA,,DA,DA,Novogradnja,352888,44.812447,20.4511,0.011352533153445497,1.0
8074,81796,Prodaja,Stan,4,8,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,118,DA,,DA,DA,Novogradnja,352888,44.812267,20.451077,0.011533994017688901,1.0
8075,81798,Prodaja,Stan,2,23,3,0,CG,Beograd,Opština Savski venac,Beograd na vodi,54,,,DA,DA,Novogradnja,152888,44.8087,20.4495,0.015316984037336341,1.0
8076,81799,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Savski venac,Gavrila Principa,68,,DA,,,Stara gradnja,95000,44.810697,20.457053,0.013744352221916695,2.0
8077,81801,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Čukarica,Bele vode,47,,DA,,,,55000,44.7489,20.4045,0.08893059091224262,3.0
8078,81804,Prodaja,Stan,4,8,5,0,CG,Beograd,Opština Savski venac,Beograd na vodi,115,DA,,DA,DA,Novogradnja,341888,44.812304,20.451279,0.011472308268178317,1.0
8079,81806,Prodaja,Stan,3,2,1,0,EG,Beograd,Opština Stari grad,Politika,70,,DA,,,,200000,44.8153,20.4663,0.016070158679989146,3.0
8080,81810,Prodaja,Stan,4,8,4,0,CG,Beograd,Opština Savski venac,Beograd na vodi,117,DA,,DA,DA,Novogradnja,345888,44.81252,20.451176,0.011270322799284369,1.0
8081,81812,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Palilula,Hadžipopovac,50,,DA,,,,78000,44.8107,20.4831,0.03315493930020283,3.0
8082,81813,Prodaja,Stan,4,8,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,117,DA,,DA,DA,Novogradnja,338888,44.811435,20.45079,0.012397835496568714,1.0
8083,81814,Prodaja,Stan,3,5,5,0,EG,Beograd,Opština Zvezdara,Kluz,133,DA,DA,DA,,Novogradnja,165000,44.788858,20.513762,0.070390022076998,1.0
8084,81815,Prodaja,Stan,5,3,1,0,EG,Beograd,Opština Zemun,Centar,140,,DA,DA,,Stara gradnja,235000,44.841764,20.415482,0.04128018919530045,2.0
8085,81816,Prodaja,Stan,1,5,0,0,CG,Beograd,Opština Vračar,Kalenić pijaca,31,,DA,,,,90000,44.8003,20.4714,0.030016662039608327,3.0
8086,81817,Prodaja,Stan,3,8,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,73,DA,,DA,DA,Novogradnja,203888,44.81234,20.451203,0.011445575957551399,1.0
8087,81818,Prodaja,Stan,3,17,5,0,CG,Beograd,Opština Savski venac,Beograd na vodi,85,DA,,DA,DA,Novogradnja,257888,44.812268,20.451203,0.011517040982821252,1.0
8088,81819,Prodaja,Stan,2,4,1,0,CG,Beograd,Opština Rakovica,Resnik,52,,DA,DA,,,56500,44.709635,20.461894,0.11444301053800027,3.0
8089,81820,Prodaja,Stan,2,23,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,76,DA,,DA,DA,Novogradnja,208888,44.81234,20.451127,0.011455100566999778,1.0
8090,81821,Prodaja,Stan,3,17,12,0,CG,Beograd,Opština Savski venac,Beograd na vodi,78,DA,,DA,DA,Novogradnja,248888,44.812467,20.451353,0.011302004158559411,1.0
8091,81822,Prodaja,Stan,3,23,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,92,DA,,DA,DA,Novogradnja,257888,44.812557,20.451327,0.011215479392344088,1.0
8092,81823,Prodaja,Stan,4,17,13,0,CG,Beograd,Opština Savski venac,Beograd na vodi,140,DA,,DA,DA,Novogradnja,474888,44.812502,20.451201,0.011285052281669051,1.0
8093,81825,Prodaja,Stan,3,21,8,0,CG,Beograd,Opština Savski venac,Beograd na vodi,87,DA,,DA,DA,Novogradnja,247888,44.812231,20.451102,0.011566415391128133,1.0
8094,81826,Prodaja,Stan,3,17,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,78,DA,,DA,DA,Novogradnja,230888,44.812394,20.451278,0.01138302771674176,1.0
8095,81827,Prodaja,Stan,3,8,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,85,DA,,DA,DA,Novogradnja,237888,44.812303,20.451076,0.011498442720649283,1.0
8096,81828,Prodaja,Stan,3,4,3,0,Kaljeva peć,Beograd,Opština Stari grad,Studentski trg,72,,DA,DA,,Stara gradnja,208000,44.823,20.457,0.004455333881989793,2.0
8097,81829,Prodaja,Stan,3,0,0,0,CG,Beograd,Opština Savski venac,Beograd na vodi,91,DA,,,DA,Novogradnja,751888,44.811997,20.450928,0.011821835432795393,1.0
8098,81830,Prodaja,Stan,3,17,5,0,CG,Beograd,Opština Savski venac,Beograd na vodi,86,DA,,DA,DA,Novogradnja,251888,44.812285,20.450925,0.01153723753764239,1.0
8099,81831,Prodaja,Stan,4,23,14,0,CG,Beograd,Opština Savski venac,Beograd na vodi,119,DA,,DA,DA,Novogradnja,343888,44.812358,20.451202,0.011427833040431769,1.0
8100,81832,Prodaja,Stan,2,0,0,0,TA,Beograd,Opština Vračar,Kalenić pijaca,58,,,,,,155000,44.8001,20.4794,0.035709942593064696,3.0
8101,81833,Prodaja,Stan,5,2,0,0,EG,Beograd,Opština Savski venac,Dedinje,189,DA,DA,DA,,,599000,44.780966,20.462944,0.0439680917484515,3.0
8102,81834,Prodaja,Stan,4,19,17,0,CG,Beograd,Opština Novi Beograd,Blok 61,96,,DA,DA,DA,Stara gradnja,139000,44.800978,20.372977,0.08280163895117248,2.0
8103,81835,Prodaja,Stan,1,11,10,0,CG,Beograd,Opština Zemun,Save Kovačevića,43,,DA,DA,DA,,61900,44.845,20.3972,0.05935360140715741,3.0
8104,81836,Prodaja,Stan,2,14,1,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,49,,DA,,DA,Stara gradnja,85900,44.77626,20.475151,0.05252714727643375,2.0
8105,81839,Prodaja,Stan,2,16,12,0,CG,Beograd,Opština Savski venac,Beograd na vodi,61,DA,,DA,DA,Novogradnja,188888,44.812267,20.451001,0.011544275204623419,1.0
8106,81840,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Novi Beograd,Paviljoni,46,DA,DA,DA,,,80000,44.834052,20.402143,0.051507987273820964,3.0
8107,81841,Prodaja,Stan,3,21,6,0,CG,Beograd,Opština Savski venac,Beograd na vodi,92,DA,,DA,DA,Novogradnja,257888,44.812384,20.451088,0.011416566909540831,1.0
8108,81842,Prodaja,Stan,2,4,2,0,,Beograd,Opština Voždovac,Lekino brdo,54,,DA,DA,,Stara gradnja,97000,44.7897,20.4818,0.04481785358537259,2.0
8109,81843,Prodaja,Stan,2,15,10,0,CG,Beograd,Opština Čukarica,Železnik,43,,,,DA,Stara gradnja,45000,44.731666,20.37658,0.11937042161273007,2.0
8110,81845,Prodaja,Stan,3,23,20,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,267888,44.81252,20.451302,0.0112550968010086,1.0
8111,81846,Prodaja,Stan,1,7,7,0,CG,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),26,,DA,,DA,Stara gradnja,55000,44.824314,20.402812,0.04979178586875499,2.0
8112,81847,Prodaja,Stan,3,0,2,0,Podno,Beograd,Opština Voždovac,Dušanovac,65,,,DA,,Novogradnja,143000,44.7833,20.4781,0.047774574828045084,1.0
8113,81848,Prodaja,Stan,3,3,3,0,TA,Beograd,Opština Savski venac,Palata pravde,60,,DA,,,Stara gradnja,94900,44.803548,20.455761,0.020398407413327997,2.0
8114,81849,Prodaja,Stan,3,6,5,0,TA,Beograd,Opština Vračar,Hram svetog Save,82,DA,DA,DA,,Novogradnja,158000,44.79972,20.466096,0.027516947795859892,1.0
8115,81852,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Savski venac,Dedinje,88,,,DA,,Stara gradnja,168000,44.767902,20.460901,0.056412085628881996,2.0
8116,81853,Prodaja,Stan,3,18,9,0,CG,Beograd,Opština Vračar,Crveni krst,68,,DA,,DA,Stara gradnja,140000,44.794226,20.490008,0.04762431248847555,2.0
8117,81855,Prodaja,Stan,2,6,0,0,Toplotne pumpe,Beograd,Opština Vračar,Gospodara Vučića,50,,,,DA,Novogradnja,121460,44.79146,20.498717,0.05626895493076087,1.0
8118,81857,Prodaja,Stan,4,19,17,0,CG,Beograd,Opština Novi Beograd,Blok 61,96,,DA,DA,DA,,139000,44.800887,20.37294,0.08286222643038292,3.0
8119,81858,Prodaja,Stan,2,4,1,0,CG,Beograd,Opština Stari grad,Trg Republike,38,,DA,,DA,,145000,44.8181,20.4622,0.011113955191559515,3.0
8120,81859,Prodaja,Stan,3,11,5,0,CG,Beograd,Opština Novi Beograd,Blok 61,63,DA,DA,,DA,,102000,44.801,20.371,0.08469858322309937,3.0
8121,81860,Prodaja,Stan,3,2,1,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,82,,DA,DA,,Novogradnja,160000,44.771454,20.480624,0.05928734343854775,1.0
8122,81861,Prodaja,Stan,2,3,0,0,EG,Beograd,Opština Palilula,Botanička bašta,54,,,DA,DA,Novogradnja,160000,44.819,20.476,0.02386734170367406,1.0
8123,81862,Prodaja,Stan,3,19,3,0,CG,Beograd,Opština Savski venac,Beograd na vodi,75,,,DA,DA,Novogradnja,195888,44.8087,20.4495,0.015316984037336341,1.0
8124,81864,Prodaja,Stan,2,6,0,0,Toplotne pumpe,Beograd,Opština Vračar,Gospodara Vučića,53,,,,DA,Novogradnja,128889,44.790228,20.47117,0.03827818809714267,1.0
8125,81866,Prodaja,Stan,3,23,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,81,DA,,DA,DA,Novogradnja,225888,44.812358,20.451228,0.011424681527289012,1.0
8126,81868,Prodaja,Stan,3,4,1,0,Gas,Beograd,Opština Voždovac,FON - Bilećka,72,,DA,,DA,Novogradnja,189990,44.7652,20.4793,0.06430505423370828,1.0
8127,81870,Prodaja,Stan,3,23,22,0,CG,Beograd,Opština Savski venac,Beograd na vodi,79,DA,,DA,DA,Novogradnja,243888,44.812728,20.451502,0.011026803163204231,1.0
8128,81871,Prodaja,Stan,3,8,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,85,DA,,DA,DA,Novogradnja,235888,44.812357,20.451076,0.011444921362774078,1.0
8129,81872,Prodaja,Stan,3,7,3,0,CG,Beograd,Opština Zemun,Zelena avenija,68,DA,,DA,DA,Novogradnja,170000,44.836745,20.404281,0.05004895389516037,1.0
8130,81873,Prodaja,Stan,1,11,9,0,CG,Beograd,Opština Zvezdara,Konjarnik,33,,DA,,DA,,56000,44.7812,20.5032,0.06608032990232622,3.0
8131,81874,Prodaja,Stan,4,24,15,0,CG,Beograd,Opština Savski venac,Beograd na vodi,123,DA,,DA,DA,Novogradnja,402888,44.812159,20.451053,0.0116442213135968,1.0
8132,81875,Prodaja,Stan,3,21,14,0,CG,Beograd,Opština Savski venac,Beograd na vodi,92,DA,,DA,DA,Novogradnja,266888,44.812484,20.451252,0.011296714566638501,1.0
8133,81876,Prodaja,Stan,2,6,5,0,TA,Beograd,Opština Palilula,Karaburma,31,,,,,Stara gradnja,30690,44.814719,20.511341,0.05942359331107679,2.0
8134,81877,Prodaja,Stan,1,4,2,0,CG,Beograd,Opština Vračar,Hram svetog Save,20,,DA,DA,,Stara gradnja,69000,44.795748,20.469155,0.03248664847287205,2.0
8135,81879,Prodaja,Stan,2,16,11,0,CG,Beograd,Opština Savski venac,Beograd na vodi,61,DA,,DA,DA,Novogradnja,187888,44.812628,20.451276,0.011150881579504288,1.0
8136,81880,Prodaja,Stan,3,5,3,0,EG,Beograd,Opština Vračar,Crveni krst,75,,,,DA,Novogradnja,165000,44.794109,20.486186,0.04476211207036799,1.0
8137,81881,Prodaja,Stan,4,2,2,0,EG,Beograd,Opština Savski venac,Dedinje,111,DA,DA,DA,DA,Novogradnja,385000,44.762632,20.459907,0.061503600488100406,1.0
8138,81882,Prodaja,Stan,4,23,20,0,CG,Beograd,Opština Savski venac,Beograd na vodi,121,DA,,DA,DA,Novogradnja,368888,44.812412,20.451126,0.011383831516673742,1.0
8139,81883,Prodaja,Stan,3,23,17,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,DA,,DA,DA,Novogradnja,251888,44.812394,20.451151,0.011398475205048655,1.0
8140,81884,Prodaja,Stan,2,2,0,0,,Beograd,Opština Vračar,Kalenić pijaca,41,,DA,DA,,Stara gradnja,125000,44.802225,20.476766,0.03232910733379674,2.0
8141,81885,Prodaja,Stan,4,6,4,0,CG,Beograd,Opština Vračar,Kalenić pijaca,131,,,DA,DA,Novogradnja,433521,44.800002,20.48162,0.037466726625101615,1.0
8142,81886,Prodaja,Stan,2,3,0,0,EG,Beograd,Opština Palilula,Kotež,39,DA,DA,,,,43000,44.854256,20.466077,0.03339608757024955,3.0
8143,81888,Prodaja,Stan,1,5,0,0,TA,Beograd,Opština Rakovica,Petlovo brdo,24,DA,,,,Stara gradnja,26000,44.723892,20.419005,0.10531030761041732,2.0
8144,81893,Prodaja,Stan,5,6,3,0,CG,Beograd,Opština Vračar,Kalenić pijaca,148,,,DA,DA,Novogradnja,490512,44.799956,20.481448,0.037362877833486415,1.0
8145,81895,Prodaja,Stan,4,3,3,0,CG,Beograd,Opština Zvezdara,Lion,160,,DA,DA,DA,Novogradnja,390000,44.797337,20.496285,0.051023396535316824,1.0
8146,81896,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Vračar,Čubura,115,,DA,DA,,Stara gradnja,300000,44.796089,20.475857,0.036100628387883506,2.0
8147,81898,Prodaja,Stan,4,3,2,0,EG,Beograd,Opština Zvezdara,Vukov Spomenik,96,DA,DA,DA,,Stara gradnja,195000,44.806,20.4794,0.03211744074486733,2.0
8148,81899,Prodaja,Stan,4,4,1,0,EG,Beograd,Opština Vračar,Južni bulevar,84,,,DA,DA,Novogradnja,194040,44.792799,20.484492,0.04440688533324477,1.0
8149,81901,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Vračar,Kalenić pijaca,50,DA,DA,,,,129000,44.7985,20.4759,0.03432098483435776,3.0
8150,81903,Prodaja,Stan,2,2,2,0,EG,Beograd,Opština Palilula,Krnjača,73,DA,DA,DA,,Stara gradnja,70000,44.840093,20.502425,0.05245246489918153,2.0
8151,81904,Prodaja,Stan,2,6,2,0,CG,Beograd,Opština Vračar,Kalenić pijaca,58,DA,,,DA,Novogradnja,191900,44.800013,20.481533,0.03739241177030484,1.0
8152,81905,Prodaja,Stan,4,5,4,0,EG,Beograd,Opština Palilula,Višnjica,90,,DA,DA,DA,Novogradnja,133000,44.8131,20.5408,0.08883467791352748,1.0
8153,81906,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Zvezdara,Lion,74,,,DA,DA,Novogradnja,171143,44.799111,20.494194,0.04831852395303417,1.0
8154,81908,Prodaja,Stan,3,5,5,0,EG,Beograd,Opština Zvezdara,Kluz,79,DA,DA,DA,,Novogradnja,96000,44.788462,20.514084,0.07086606310498691,1.0
8155,81909,Prodaja,Stan,4,7,5,0,Podno,Beograd,Opština Zvezdara,Vukov Spomenik,94,DA,,DA,DA,Novogradnja,247220,44.803147,20.483239,0.036894093429708084,1.0
8156,81910,Prodaja,Stan,2,5,2,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 3,75,,DA,DA,DA,Stara gradnja,160000,44.811778,20.370254,0.08320455396190955,2.0
8157,81915,Prodaja,Stan,1,6,0,0,CG,Beograd,Opština Novi Beograd,Blok 19a,18,,DA,,,,49000,44.8067,20.4275,0.03031517771678401,3.0
8158,81920,Prodaja,Stan,3,6,5,0,CG,Beograd,Opština Stari grad,Skupština,84,DA,DA,DA,DA,Stara gradnja,270000,44.812743,20.467938,0.018849670898986537,2.0
8159,81928,Prodaja,Stan,2,3,1,0,CG,Beograd,Opština Stari grad,Skupština,77,,DA,,,,230000,44.8134,20.4668,0.01754223474931247,3.0
8160,81929,Prodaja,Stan,5,2,0,0,EG,Beograd,Opština Savski venac,Dedinje,189,DA,DA,,,Novogradnja,625000,44.781069,20.462844,0.043844517296921064,1.0
8161,81930,Prodaja,Stan,1,5,0,0,EG,Beograd,Opština Palilula,Bogoslovija,29,,,,DA,Novogradnja,39420,44.8078,20.5177,0.06701358071316739,1.0
8162,81933,Prodaja,Stan,3,3,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,93,,DA,DA,,Novogradnja,180000,44.79015,20.486338,0.047579986801178586,1.0
8163,81934,Prodaja,Stan,5,1,0,0,EG,Beograd,Opština Zemun,Centar,180,,DA,DA,,Novogradnja,220000,44.844809,20.40949,0.04800064563107144,1.0
8164,81935,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Stari grad,Trg Republike,40,,DA,,DA,Stara gradnja,105500,44.815288,20.460607,0.011613517684146568,2.0
8165,81936,Prodaja,Stan,2,2,1,0,TA,Beograd,Opština Voždovac,Vojvode Stepe,38,,DA,,,Stara gradnja,56000,44.768781,20.480281,0.06150068554089982,2.0
8166,81937,Prodaja,Stan,3,5,1,0,EG,Beograd,Opština Zvezdara,Kluz,58,,DA,DA,DA,Novogradnja,115700,44.792129,20.513206,0.06833604668840572,1.0
8167,81941,Prodaja,Stan,1,7,0,0,TA,Beograd,Opština Savski venac,Ekonomski fakultet,32,,DA,,DA,Stara gradnja,60000,44.8111,20.4567,0.013250283015844804,2.0
8168,81943,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Vračar,Hram svetog Save,65,DA,DA,DA,DA,Novogradnja,195000,44.796526,20.472877,0.03390550110233038,1.0
8169,81950,Prodaja,Stan,4,3,2,0,Norveški radijatori,Beograd,Opština Stari grad,Gundulićev venac,109,,DA,,,Stara gradnja,279000,44.819027,20.471323,0.019297348470711937,2.0
8170,81953,Prodaja,Stan,2,5,3,0,CG,Beograd,Opština Vračar,Karađorđev park,65,,DA,,DA,Stara gradnja,160000,44.7948,20.4711,0.03431413702834432,2.0
8171,81958,Prodaja,Stan,4,4,2,0,CG,Beograd,Opština Palilula,Višnjička Banja,74,DA,DA,DA,,Stara gradnja,115000,44.817449,20.533057,0.08069946623119538,2.0
8172,81963,Prodaja,Stan,3,9,8,0,CG,Beograd,Opština Rakovica,Kanarevo brdo,67,,DA,DA,DA,Stara gradnja,88500,44.755606,20.458691,0.06836587684656946,2.0
8173,81964,Prodaja,Stan,3,13,8,0,CG,Beograd,Opština Rakovica,Vidikovac,60,DA,DA,,DA,,93000,44.738447,20.420685,0.09103099051422192,3.0
8174,81965,Prodaja,Stan,3,0,0,0,CG,Beograd,Opština Vračar,Hram svetog Save,90,,DA,,DA,Novogradnja,167000,44.796833,20.470295,0.032170618800392174,1.0
8175,81968,Prodaja,Stan,2,7,1,0,CG,Beograd,Opština Čukarica,Čukarička padina,44,DA,DA,,DA,,69000,44.778,20.4061,0.06519769934591631,3.0
8176,81972,Prodaja,Stan,2,4,0,0,Podno,Beograd,Opština Zvezdara,Cvetanova ćuprija,37,,DA,,DA,Novogradnja,48200,44.766,20.5166,0.08617012243231686,1.0
8177,81975,Prodaja,Stan,2,5,4,0,EG,Beograd,Opština Zvezdara,Đeram pijaca,42,,DA,,DA,Stara gradnja,85000,44.799833,20.489313,0.0437890175500667,2.0
8178,81978,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Novi Beograd,Blok 37,71,,DA,,,,97000,44.8197,20.3993,0.0534498830681607,3.0
8179,81981,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Vračar,Slavija,52,,DA,DA,,,120000,44.8049,20.4689,0.024882323042674116,3.0
8180,81982,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Stari grad,Dorćol,56,DA,DA,,DA,Stara gradnja,156800,44.8258,20.4615,0.009144397191723715,2.0
