,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
201,69165,Prodaja,Stan,4,7,3,0,CG,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,86,,,,DA,Novogradnja,176528,44.788593,20.515828,0.07232068468287678,1.0
202,69166,Prodaja,Stan,3,7,1,0,CG,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,73,,,DA,DA,Novogradnja,150401,44.788598,20.515847,0.07233486996601432,1.0
203,69167,Prodaja,Stan,5,9,9,0,CG,Beograd,Opština Palilula,Cvijićeva,200,,,DA,DA,Novogradnja,800000,44.819,20.477189,0.02503415508859728,1.0
204,69168,Prodaja,Stan,2,0,0,0,,Beograd,Opština Vračar,Crveni krst,45,,DA,DA,DA,Novogradnja,117450,44.797719,20.489007,0.044726748260969305,1.0
206,69170,Prodaja,Stan,3,0,4,0,,Beograd,Opština Savski venac,Humska,78,,DA,DA,DA,Novogradnja,164514,44.79165,20.46075,0.03307000151194954,1.0
207,69171,Prodaja,Stan,2,3,3,0,EG,Beograd,Opština Vračar,Kalenić pijaca,38,,DA,,,Stara gradnja,72000,44.800527,20.476539,0.03331761771195425,2.0
208,69172,Prodaja,Stan,3,7,7,0,CG,Beograd,Opština Novi Beograd,Blok 67a (A blok),140,DA,DA,DA,DA,Novogradnja,399900,44.806122,20.402151,0.053423662220031795,1.0
210,69174,Prodaja,Stan,4,7,4,0,CG,Beograd,Opština Vračar,Crveni krst,86,,,DA,DA,Novogradnja,173100,44.793418,20.491111,0.04899078122463411,1.0
211,69175,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,121,,DA,DA,DA,Novogradnja,230000,44.790165,20.472275,0.038880610206117064,1.0
212,69176,Prodaja,Stan,2,4,2,0,Kaljeva peć,Beograd,Opština Stari grad,Bajlonijeva pijaca,64,,DA,DA,,Stara gradnja,128000,44.817402,20.469592,0.018121613283589202,2.0
213,69177,Prodaja,Stan,5,7,7,0,CG,Beograd,Opština Zvezdara,Lion,152,DA,DA,DA,DA,Stara gradnja,310000,44.797531,20.494561,0.04945242240780734,2.0
214,69178,Prodaja,Stan,3,4,3,0,EG,Beograd,Opština Zemun,Donji grad,82,DA,DA,DA,DA,Novogradnja,195500,44.8372,20.4055,0.04899653048941372,1.0
215,69181,Prodaja,Stan,2,17,9,0,CG,Beograd,Opština Savski venac,Beograd na vodi,83,,,DA,DA,Novogradnja,259000,44.806784,20.450369,0.017062485662999796,1.0
216,69183,Prodaja,Stan,2,0,8,0,CG,Beograd,Opština Palilula,Bogoslovija,54,DA,,DA,DA,Novogradnja,113694,44.816474,20.488008,0.0361378131601798,1.0
217,69186,Prodaja,Stan,2,6,5,0,CG,Beograd,Opština Voždovac,FON - Bilećka,53,,DA,DA,DA,Novogradnja,103818,44.773351,20.476936,0.055921933952612295,1.0
219,69191,Prodaja,Stan,4,5,3,0,CG,Beograd,Opština Vračar,Hram svetog Save,137,,DA,DA,DA,Novogradnja,370000,44.798197,20.47269,0.032465537251060765,1.0
221,69193,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Stari grad,Dorćol,64,,DA,,DA,Novogradnja,185000,44.819582,20.471376,0.019222281342234263,1.0
222,69194,Prodaja,Stan,3,8,8,0,CG,Beograd,Opština Čukarica,Julino brdo,92,DA,DA,DA,DA,Stara gradnja,135000,44.768832,20.410149,0.06937279600102533,2.0
223,69196,Prodaja,Stan,2,3,2,0,EG,Beograd,Opština Zvezdara,Mirijevo,49,,,DA,,Novogradnja,68600,44.79551,20.525644,0.07829496813972173,1.0
226,69199,Prodaja,Stan,4,5,5,0,CG,Beograd,Opština Vračar,Kalenić pijaca,68,,DA,DA,,Stara gradnja,130000,44.800398,20.473049,0.031002335476541423,2.0
227,69200,Prodaja,Stan,2,4,4,0,,Beograd,Opština Novi Beograd,Ledine,43,,,,,Novogradnja,40850,44.801479,20.34294,0.11188873241305597,1.0
228,69202,Prodaja,Stan,4,3,2,0,TA,Beograd,Opština Palilula,Hadžipopovac,122,,DA,DA,,Stara gradnja,179900,44.809752,20.483086,0.03352525764255906,2.0
229,69203,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Voždovac,FON - Bilećka,110,,DA,DA,DA,Novogradnja,237000,44.7694,20.4767,0.05940791193099253,1.0
230,69204,Prodaja,Stan,4,3,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,72,,,DA,DA,Novogradnja,178600,44.789632,20.480107,0.043786569550494925,1.0
231,69205,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Savski venac,Dedinje,80,DA,DA,DA,,Stara gradnja,185000,44.771789,20.456604,0.052065189301494,2.0
235,69209,Prodaja,Stan,2,3,0,0,TA,Beograd,Opština Zvezdara,Zvezdarska šuma,33,,DA,,,Novogradnja,50000,44.792806,20.514389,0.06908197852551952,1.0
236,69210,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,62,,DA,,,Stara gradnja,118000,44.827603,20.41484,0.03796117765559848,2.0
237,69211,Prodaja,Stan,3,9,8,0,CG,Beograd,Opština Stari grad,Terazije,70,,DA,DA,DA,Stara gradnja,270000,44.810647,20.461862,0.016005169571109697,2.0
238,69212,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Palilula,Karaburma,90,DA,DA,DA,,Stara gradnja,98000,44.805802,20.518072,0.06787430432792703,2.0
241,69215,Prodaja,Stan,5,3,1,0,Kaljeva peć,Beograd,Opština Stari grad,Skupština,169,,DA,DA,,Stara gradnja,300000,44.80868,20.463323,0.018454894445646842,2.0
243,69217,Prodaja,Stan,3,15,13,0,CG,Beograd,Opština Novi Beograd,Blok 62,74,,DA,DA,DA,Stara gradnja,126000,44.8039,20.3906,0.06508486767291063,2.0
245,69220,Prodaja,Stan,3,12,6,0,CG,Beograd,Opština Novi Beograd,Blok 67a (A blok),95,,,DA,DA,Novogradnja,299000,44.805003,20.400429,0.05542013217234555,1.0
246,69221,Prodaja,Stan,2,11,0,0,CG,Beograd,Opština Voždovac,Konjarnik,38,,DA,,DA,Stara gradnja,60000,44.782962,20.505348,0.0666478517883397,2.0
248,69223,Prodaja,Stan,5,4,1,0,TA,Beograd,Opština Palilula,Palilulska pijaca,133,DA,DA,DA,DA,Stara gradnja,279500,44.8133,20.475,0.024696558464695758,2.0
250,69225,Prodaja,Stan,2,6,1,0,CG,Beograd,Opština Vračar,Hram svetog Save,64,,DA,DA,DA,Stara gradnja,188000,44.800375,20.467883,0.027885941153204717,2.0
251,69226,Prodaja,Stan,3,4,3,0,Gas,Beograd,Opština Voždovac,Voždovačka crkva,66,,DA,DA,DA,Novogradnja,158000,44.778857,20.472046,0.04887782283408253,1.0
252,69227,Prodaja,Stan,3,3,1,0,CG,Beograd,Opština Zvezdara,Učiteljsko naselje,70,,,DA,,Novogradnja,115500,44.789213,20.508954,0.0660691038610353,1.0
253,69228,Prodaja,Stan,2,4,2,0,EG,Beograd,Opština Vračar,Hram svetog Save,66,,DA,DA,,Stara gradnja,214000,44.799328,20.466703,0.028158284624599256,2.0
254,69229,Prodaja,Stan,3,10,6,0,CG,Beograd,Opština Voždovac,Banjica,77,,DA,,DA,Stara gradnja,109900,44.756485,20.479643,0.0724512254830831,2.0
258,69233,Prodaja,Stan,3,4,0,0,EG,Beograd,Opština Palilula,Poštanska štedionica,68,,DA,DA,,Stara gradnja,123000,44.81025,20.476711,0.02760874537171208,2.0
259,69234,Prodaja,Stan,3,7,2,0,CG,Beograd,Opština Čukarica,Čukarička padina,93,,DA,DA,DA,Stara gradnja,139900,44.780296,20.409488,0.06117639871715458,2.0
260,69235,Prodaja,Stan,3,3,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,75,,DA,DA,,Stara gradnja,115000,44.7894,20.4813,0.044723371965898956,2.0
261,69236,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Vračar,Čubura,83,,,DA,DA,Novogradnja,208750,44.796061,20.479518,0.038580993312769325,1.0
262,69237,Prodaja,Stan,2,8,6,0,CG,Beograd,Opština Voždovac,Medaković 2,49,,,,DA,Stara gradnja,64900,44.776267,20.498551,0.06604077445033768,2.0
263,69238,Prodaja,Stan,2,7,7,0,CG,Beograd,Opština Voždovac,Voždovačka crkva,55,,DA,,DA,Novogradnja,93500,44.780339,20.472695,0.04779105926844933,1.0
264,69239,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Novi Beograd,Paviljoni,58,,DA,DA,DA,Stara gradnja,98500,44.832,20.407637,0.04572265706408478,2.0
265,69240,Prodaja,Stan,3,7,7,0,CG,Beograd,Opština Voždovac,Hotel M,62,,DA,DA,DA,Novogradnja,111600,44.773833,20.476632,0.05535571075327113,1.0
266,69242,Prodaja,Stan,3,0,14,0,CG,Beograd,Opština Novi Beograd,Blok 65,95,,,,DA,Novogradnja,380000,44.81349,20.400627,0.052966374512515416,1.0
267,69243,Prodaja,Stan,5,3,0,0,Gas,Beograd,Opština Voždovac,Hotel M,355,,DA,DA,,Stara gradnja,495000,44.7652,20.4793,0.06430505423370828,2.0
268,69244,Prodaja,Stan,2,6,0,0,CG,Beograd,Opština Zemun,Cara Dušana,51,,DA,,DA,Novogradnja,89000,44.856232,20.382439,0.07733625892813531,1.0
273,69249,Prodaja,Stan,2,5,0,0,EG,Beograd,Opština Vračar,Crveni krst,47,,,DA,DA,Novogradnja,112330,44.793664,20.485768,0.04474681575263371,1.0
275,69251,Prodaja,Stan,2,5,4,0,EG,Beograd,Opština Vračar,Hram svetog Save,52,DA,DA,DA,,Stara gradnja,130000,44.803441,20.472586,0.028458167140560788,2.0
278,69254,Prodaja,Stan,2,6,0,0,CG,Beograd,Opština Novi Beograd,Blok 37,47,,DA,,DA,Stara gradnja,90500,44.820477,20.400366,0.052333340090232015,2.0
279,69255,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Čukarica,Banovo brdo,71,DA,DA,DA,,Stara gradnja,128000,44.767828,20.415707,0.06695351994480969,2.0
281,69257,Prodaja,Stan,1,4,0,0,EG,Beograd,Opština Zvezdara,Mirijevo,28,,DA,DA,,Novogradnja,43000,44.7942,20.535571,0.0880592802661959,1.0
282,69258,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Vračar,Hram svetog Save,100,,DA,,DA,Novogradnja,220000,44.792503,20.467778,0.0346932917579161,1.0
286,69262,Prodaja,Stan,2,13,8,0,CG,Beograd,Opština Novi Beograd,Blok 62,66,,DA,DA,DA,Stara gradnja,109000,44.803123,20.380734,0.07475382856416198,2.0
288,69264,Prodaja,Stan,2,4,4,0,TA,Beograd,Opština Palilula,Bogoslovija,56,,DA,,,Stara gradnja,60000,44.806504,20.522632,0.072112297425615,2.0
292,69268,Prodaja,Stan,2,4,2,0,CG,Beograd,Opština Čukarica,Filmski grad,44,DA,DA,,DA,Stara gradnja,70000,44.748664,20.428886,0.0786940600808011,2.0
293,69269,Prodaja,Stan,3,6,5,0,CG,Beograd,Opština Stari grad,Centar,62,,DA,DA,DA,Stara gradnja,138000,44.808503,20.460073,0.016935009241214827,2.0
294,69270,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Vračar,Kalenić pijaca,68,,DA,DA,DA,Stara gradnja,162000,44.799983,20.476191,0.033451926252462905,2.0
295,69271,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Čukarica,Banovo brdo,54,,DA,DA,,Stara gradnja,85000,44.775008,20.411583,0.06366557274540348,2.0
297,69274,Prodaja,Stan,2,3,0,0,EG,Beograd,Opština Zvezdara,Konjarnik,55,DA,DA,DA,,Novogradnja,69000,44.780159,20.516325,0.07717962364510571,1.0
298,69275,Prodaja,Stan,4,5,1,0,Toplotne pumpe,Beograd,Opština Vračar,Kalenić pijaca,111,,DA,DA,,Stara gradnja,298500,44.801821,20.470822,0.02847335464956962,2.0
299,69277,Prodaja,Stan,2,5,5,0,TA,Beograd,Opština Palilula,Karaburma,54,,DA,,,Novogradnja,65000,44.813216,20.510964,0.059298151337122004,1.0
300,69279,Prodaja,Stan,3,4,2,0,CG,Beograd,Opština Vračar,Pravni fakultet,91,,DA,,,Stara gradnja,250000,44.805879,20.473014,0.02709832904442872,2.0
301,69280,Prodaja,Stan,3,8,1,0,CG,Beograd,Opština Novi Beograd,Blok 38,75,,DA,,DA,Stara gradnja,131000,44.818225,20.405771,0.04714796778229091,2.0
302,69282,Prodaja,Stan,1,0,3,0,EG,Beograd,Opština Palilula,Krnjača,27,DA,,,DA,Novogradnja,34410,44.846992,20.494651,0.04807082134725765,1.0
303,69284,Prodaja,Stan,2,3,2,0,EG,Beograd,Opština Zvezdara,Mirijevo,46,DA,,DA,,Novogradnja,64400,44.794749,20.52558,0.0785126792371788,1.0
304,69285,Prodaja,Stan,2,5,3,0,CG,Beograd,Opština Stari grad,Terazije,62,,DA,DA,DA,Stara gradnja,190000,44.809791,20.45918,0.015386899655230789,2.0
306,69292,Prodaja,Stan,2,0,0,0,EG,Beograd,Opština Palilula,Krnjača,39,DA,,,DA,Novogradnja,49770,44.846886,20.494704,0.04806596937542874,1.0
307,69293,Prodaja,Stan,2,0,4,0,EG,Beograd,Opština Palilula,Krnjača,47,DA,,,DA,Novogradnja,56952,44.847007,20.49464,0.04806847042500726,1.0
308,69296,Prodaja,Stan,2,8,5,0,CG,Beograd,Opština Novi Beograd,Blok 70a,62,,DA,,DA,Stara gradnja,113000,44.799256,20.401081,0.05702382394227891,2.0
309,69297,Prodaja,Stan,2,6,2,0,CG,Beograd,Opština Vračar,Slavija,64,,DA,,DA,Stara gradnja,185000,44.802,20.471,0.028450834785645723,2.0
310,69298,Prodaja,Stan,5,4,1,0,,Beograd,Opština Stari grad,Skupština,168,,DA,DA,DA,Stara gradnja,450000,44.811377,20.46742,0.019274042881556,2.0
311,69299,Prodaja,Stan,3,9,7,0,CG,Beograd,Opština Novi Beograd,Fontana,53,,DA,DA,DA,Stara gradnja,110000,44.8222,20.4053,0.04732377837831623,2.0
312,69300,Prodaja,Stan,4,4,1,0,CG,Beograd,Opština Stari grad,Skupština,115,,DA,DA,DA,Stara gradnja,460000,44.812718,20.465778,0.017154125101564367,2.0
313,69301,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Vračar,Krunska,92,,DA,DA,DA,Stara gradnja,245000,44.806488,20.469261,0.023954996660404584,2.0
315,69303,Prodaja,Stan,2,7,6,0,CG,Beograd,Opština Savski venac,Centar,51,,DA,DA,DA,Novogradnja,183600,44.803718,20.457401,0.02055066726410503,1.0
317,69305,Prodaja,Stan,2,5,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,59,DA,,DA,DA,Novogradnja,220000,44.810933,20.450972,0.012870379675833044,1.0
318,69306,Prodaja,Stan,2,23,16,0,CG,Beograd,Opština Savski venac,Beograd na vodi,55,DA,,DA,DA,Novogradnja,172000,44.808893,20.449809,0.015067744688577306,1.0
319,69307,Prodaja,Stan,1,23,16,0,CG,Beograd,Opština Savski venac,Beograd na vodi,30,DA,,DA,DA,Novogradnja,105000,44.808299,20.449573,0.015695653219924506,1.0
320,69308,Prodaja,Stan,3,14,12,0,CG,Beograd,Opština Zvezdara,Gradska bolnica,61,,DA,,DA,Stara gradnja,92000,44.799804,20.493782,0.047612770765835075,2.0
321,69309,Prodaja,Stan,5,6,6,0,CG,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),94,,DA,DA,DA,Stara gradnja,166000,44.800458,20.387977,0.06867548829822968,2.0
323,69311,Prodaja,Stan,3,21,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,90,DA,,DA,DA,Novogradnja,251888,44.808604,20.450945,0.015186449255833033,1.0
324,69312,Prodaja,Stan,4,16,10,0,CG,Beograd,Opština Savski venac,Beograd na vodi,101,DA,,DA,DA,Novogradnja,302888,44.807736,20.448886,0.01639033532299182,1.0
325,69313,Prodaja,Stan,3,6,5,0,EG,Beograd,Opština Vračar,Hram svetog Save,79,,DA,DA,DA,Stara gradnja,212000,44.798917,20.466265,0.02830069458511497,2.0
326,69314,Prodaja,Stan,3,17,4,0,CG,Beograd,Opština Novi Beograd,Blok 62,63,DA,DA,DA,DA,Stara gradnja,97900,44.8002,20.376554,0.07959424675188848,2.0
327,69315,Prodaja,Stan,3,9,7,0,CG,Beograd,Opština Palilula,Hala Pionir,72,,,,DA,Stara gradnja,130000,44.817577,20.485187,0.03315725709403591,2.0
329,69317,Prodaja,Stan,4,6,6,0,CG,Beograd,Opština Voždovac,Bioskop Voždovac,90,,DA,DA,DA,Novogradnja,169900,44.784546,20.470387,0.04300480304570893,1.0
330,69318,Prodaja,Stan,2,4,4,0,TA,Beograd,Opština Zvezdara,Kluz,42,,,DA,,Stara gradnja,44900,44.795985,20.519163,0.07210238688143303,2.0
331,69319,Prodaja,Stan,3,4,4,0,,Beograd,Opština Savski venac,Dedinje,78,,DA,DA,DA,Novogradnja,172348,44.792391,20.460836,0.03237414364890627,1.0
332,69320,Prodaja,Stan,2,4,0,0,TA,Beograd,Opština Palilula,Karaburma,39,,DA,DA,,Stara gradnja,55000,44.815496,20.510991,0.058964518966917914,2.0
333,69321,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Vračar,Kalenić pijaca,78,,DA,DA,,Stara gradnja,151000,44.802765,20.478101,0.03299356340257873,2.0
334,69322,Prodaja,Stan,3,4,3,0,TA,Beograd,Opština Zvezdara,Vukov Spomenik,83,,DA,DA,,Stara gradnja,180000,44.802088,20.483831,0.03797965119639844,2.0
335,69323,Prodaja,Stan,4,8,1,0,CG,Beograd,Opština Savski venac,Senjak,105,DA,DA,DA,DA,Stara gradnja,189900,44.796081,20.443522,0.02907265459155829,2.0
337,69325,Prodaja,Stan,4,6,2,0,Norveški radijatori,Beograd,Opština Stari grad,Centar,104,,DA,DA,DA,Stara gradnja,275000,44.812988,20.465242,0.016570066626302393,2.0
338,69326,Prodaja,Stan,2,4,1,0,EG,Beograd,Opština Zemun,Ćukovac,54,DA,DA,,DA,Novogradnja,105900,44.844861,20.404975,0.052114571340460755,1.0
339,69327,Prodaja,Stan,4,23,17,0,CG,Beograd,Opština Savski venac,Beograd na vodi,121,DA,,DA,DA,Novogradnja,342000,44.808939,20.449144,0.01516017997914273,1.0
340,69328,Prodaja,Stan,4,6,6,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 1,95,DA,DA,DA,DA,Stara gradnja,145000,44.819932,20.380824,0.07187483565198591,2.0
341,69329,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Stari grad,Kalemegdan,63,,DA,,,Stara gradnja,164900,44.823706,20.459576,0.0069760025802728465,2.0
342,69330,Prodaja,Stan,2,16,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,56,DA,,DA,DA,Novogradnja,161888,44.80906,20.449693,0.014925824901827107,1.0
343,69331,Prodaja,Stan,3,2,1,0,Gas,Beograd,Opština Zemun,Kalvarija,57,DA,DA,DA,,Novogradnja,107300,44.840659,20.399653,0.055596694955725195,1.0
344,69332,Prodaja,Stan,3,6,5,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,62,DA,DA,DA,,Stara gradnja,105000,44.831747,20.412515,0.04088473350775401,2.0
345,69333,Prodaja,Stan,3,6,5,0,EG,Beograd,Opština Palilula,Karaburma,97,,DA,DA,DA,Novogradnja,153000,44.816043,20.503062,0.05103962277485976,1.0
346,69334,Prodaja,Stan,1,4,0,0,TA,Beograd,Opština Zemun,Centar,47,,DA,,,Stara gradnja,89000,44.842934,20.409964,0.04677365980976942,2.0
347,69335,Prodaja,Stan,1,6,6,0,CG,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),26,DA,DA,,DA,Stara gradnja,55000,44.824951,20.401955,0.050660448339902485,2.0
348,69336,Prodaja,Stan,4,23,17,0,CG,Beograd,Opština Savski venac,Beograd na vodi,119,DA,,DA,DA,Novogradnja,360000,44.80935,20.449685,0.014643077716109338,1.0
349,69337,Prodaja,Stan,2,3,2,0,CG,Beograd,Opština Čukarica,Banovo brdo,47,DA,DA,,,Stara gradnja,108000,44.779471,20.417506,0.0564605461982098,2.0
350,69338,Prodaja,Stan,4,13,11,0,CG,Beograd,Opština Novi Beograd,Blok 64,104,,DA,,DA,Stara gradnja,164000,44.805681,20.387173,0.06786292574005372,2.0
351,69339,Prodaja,Stan,3,6,0,0,CG,Beograd,Opština Vračar,Neimar,77,,DA,DA,DA,Stara gradnja,170000,44.794974,20.468069,0.032626262994709075,2.0
352,69340,Prodaja,Stan,4,4,1,0,Podno,Beograd,Opština Savski venac,Dedinje,117,DA,DA,DA,DA,Novogradnja,235000,44.768781,20.456589,0.05506367842780379,1.0
353,69341,Prodaja,Stan,2,3,3,0,TA,Beograd,Opština Voždovac,Šumice,55,,DA,,,Novogradnja,85000,44.787827,20.49434,0.055037257644256106,1.0
354,69342,Prodaja,Stan,4,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),64,DA,DA,,,Stara gradnja,132000,44.822942,20.405763,0.04684313325344504,2.0
355,69343,Prodaja,Stan,3,7,5,0,CG,Beograd,Opština Stari grad,Obilićev venac,59,,DA,DA,DA,Stara gradnja,235000,44.81671,20.455639,0.007622048346739372,2.0
356,69344,Prodaja,Stan,1,4,0,0,EG,Beograd,Opština Zemun,Gornji grad,30,DA,,,DA,Novogradnja,52800,44.847973,20.38475,0.0720610923383766,1.0
357,69345,Prodaja,Stan,2,3,0,0,EG,Beograd,Opština Zemun,Gornji grad,42,DA,,DA,DA,Novogradnja,73000,44.84811,20.384706,0.07214875838155271,1.0
359,69347,Prodaja,Stan,3,6,6,0,CG,Beograd,Opština Vračar,Cvetni trg,125,,DA,DA,DA,Stara gradnja,265000,44.805939,20.466521,0.0225665097434229,2.0
360,69348,Prodaja,Stan,2,6,2,0,CG,Beograd,Opština Vračar,Kalenić pijaca,64,,DA,DA,DA,Stara gradnja,185000,44.801924,20.470892,0.028439258780778295,2.0
361,69349,Prodaja,Stan,3,16,4,0,CG,Beograd,Opština Vračar,Crveni krst,62,,DA,DA,DA,Stara gradnja,99900,44.790546,20.493947,0.05299775584871561,2.0
363,69351,Prodaja,Stan,1,5,5,0,CG,Beograd,Opština Novi Beograd,Blok 21,30,,DA,DA,,Stara gradnja,69900,44.81311,20.432989,0.022287651760561425,2.0
365,69354,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Zemun,Save Kovačevića,67,,,DA,,Novogradnja,120600,44.846969,20.387905,0.0687523773116247,1.0
366,69355,Prodaja,Stan,3,3,0,0,EG,Beograd,Opština Zemun,Gornji grad,63,DA,,DA,DA,Novogradnja,110000,44.844368,20.383764,0.07187183815654197,1.0
367,69357,Prodaja,Stan,4,3,1,0,EG,Beograd,Opština Zemun,Save Kovačevića,85,,,DA,,Novogradnja,153000,44.84522,20.388248,0.06785492100061526,1.0
368,69358,Prodaja,Stan,3,8,3,0,CG,Beograd,Opština Novi Beograd,Blok 4 (Politehnička akademija),52,DA,DA,,DA,Stara gradnja,117000,44.818057,20.417866,0.03518940472642311,2.0
369,69359,Prodaja,Stan,3,5,0,0,CG,Beograd,Opština Zvezdara,Mirijevo,67,DA,DA,,DA,Stara gradnja,90450,44.790424,20.54709,0.10017810277700476,2.0
370,69360,Prodaja,Stan,3,7,5,0,CG,Beograd,Opština Novi Beograd,Blok 22,80,,DA,DA,DA,Stara gradnja,159000,44.811488,20.423908,0.03118274856391108,2.0
372,69362,Prodaja,Stan,2,7,2,0,CG,Beograd,Opština Palilula,Dalmatinska,56,,DA,DA,DA,Novogradnja,185000,44.811594,20.477271,0.027481147665262537,1.0
374,69364,Prodaja,Stan,3,2,2,0,Podno,Beograd,Opština Zemun,Save Kovačevića,67,DA,,DA,,Novogradnja,120600,44.844164,20.388176,0.0675960581099204,1.0
375,69365,Prodaja,Stan,2,10,3,0,CG,Beograd,Opština Zemun,Retenzija,44,,DA,DA,DA,Stara gradnja,105000,44.835756,20.415827,0.03869884578382204,2.0
376,69366,Prodaja,Stan,3,14,4,0,CG,Beograd,Opština Novi Beograd,Blok 62,63,,DA,,DA,Stara gradnja,98000,44.8039,20.3906,0.06508486767291063,2.0
378,69368,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Vračar,Kalenić pijaca,57,,DA,,,Stara gradnja,128000,44.802228,20.472769,0.029459045215350914,2.0
379,69369,Prodaja,Stan,1,7,0,0,CG,Beograd,Opština Stari grad,Skupština,31,,DA,,,Stara gradnja,75000,44.8131,20.4659,0.017007351351698032,2.0
380,69370,Prodaja,Stan,2,6,6,0,EG,Beograd,Opština Stari grad,Centar,66,,,DA,DA,Stara gradnja,183000,44.8158,20.4602,0.010962207806823885,2.0
383,69373,Prodaja,Stan,4,3,3,0,Toplotne pumpe,Beograd,Opština Voždovac,Šumice,175,DA,DA,DA,DA,Novogradnja,350000,44.787241,20.492367,0.05395065310077485,1.0
384,69374,Prodaja,Stan,2,6,1,0,TA,Beograd,Opština Stari grad,Centar,46,,DA,DA,,Stara gradnja,110000,44.811184,20.459405,0.014246342723665132,2.0
385,69375,Prodaja,Stan,2,5,0,0,Norveški radijatori,Beograd,Opština Stari grad,Takovska,40,,DA,DA,,Stara gradnja,114000,44.812648,20.47072,0.021224540136360447,2.0
386,69376,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Savski venac,Gavrila Principa,68,,DA,,,Stara gradnja,95000,44.810697,20.457053,0.013744352221916695,2.0
387,69377,Prodaja,Stan,4,4,4,0,,Beograd,Opština Savski venac,Dedinje,190,DA,DA,,DA,Novogradnja,410000,44.776595,20.461272,0.04789660331380708,1.0
388,69378,Prodaja,Stan,4,6,6,0,CG,Beograd,Opština Voždovac,Bioskop Voždovac,90,DA,DA,DA,DA,Novogradnja,169900,44.781467,20.472208,0.04656286023216555,1.0
389,69379,Prodaja,Stan,4,6,5,0,Podno,Beograd,Opština Zemun,Meandri,114,DA,DA,DA,DA,Novogradnja,210900,44.848506,20.384535,0.07244433629346053,1.0
390,69380,Prodaja,Stan,4,5,5,0,EG,Beograd,Opština Vračar,Južni bulevar,91,,DA,,,Novogradnja,158000,44.792315,20.479342,0.04123290905332711,1.0
391,69381,Prodaja,Stan,2,4,1,0,EG,Beograd,Opština Palilula,Karaburma,52,DA,DA,DA,DA,Novogradnja,84000,44.814069,20.515295,0.06343042791909669,1.0
392,69382,Prodaja,Stan,1,4,0,0,,Beograd,Opština Zvezdara,Cvetkova pijaca,27,,DA,,,Novogradnja,55713,44.784941,20.498357,0.059966349980632924,1.0
393,69383,Prodaja,Stan,4,4,1,0,Toplotne pumpe,Beograd,Opština Voždovac,Lekino brdo,99,,DA,DA,DA,Novogradnja,199999,44.793421,20.48385,0.04351299048560108,1.0
397,69387,Prodaja,Stan,4,7,2,0,TA,Beograd,Opština Savski venac,Centar,97,,DA,DA,DA,Stara gradnja,199000,44.802278,20.463055,0.023837137181298776,2.0
398,69388,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Vračar,Južni bulevar,69,,DA,DA,DA,Stara gradnja,149999,44.7921,20.4714,0.03676955262170375,2.0
400,69390,Prodaja,Stan,3,3,1,0,Norveški radijatori,Beograd,Opština Palilula,Karaburma,87,,DA,DA,DA,Novogradnja,129000,44.81416,20.513822,0.06196083346760369,1.0
401,69391,Prodaja,Stan,3,3,2,0,CG,Beograd,Opština Savski venac,Centar,70,,DA,DA,,Stara gradnja,137000,44.802659,20.453842,0.021077624273151983,2.0
