44311,Prodaja,Kuæa,5,0,0,10,EG,Novi Sad,Petrovaradin,Popovica,292,,DA,DA,,Novogradnja,669500
39609,Prodaja,Kuæa,5,0,0,8,EG,Beograd,Opština Voždovac,Farmaceutski fakultet,500,,DA,DA,,Novogradnja,650000
41512,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Voždovac,Kumodraž,635,,DA,DA,,Novogradnja,650000
41771,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Voždovac,Kumodraž,500,,DA,DA,,Novogradnja,650000
41826,Prodaja,Kuæa,5,0,0,0,CG,Beograd,Opština Voždovac,Farmaceutski fakultet,635,,DA,DA,,Novogradnja,650000
42227,Prodaja,Kuæa,5,0,0,0,,Beograd,Opština Palilula,Višnjica,760,,DA,DA,,Novogradnja,650000
42525,Prodaja,Kuæa,5,0,0,8,EG,Beograd,Opština Palilula,Višnjica,768,,DA,DA,,Novogradnja,650000
44649,Prodaja,Kuæa,5,0,0,8,EG,Beograd,Opština Palilula,Višnjica,768,,DA,DA,,Novogradnja,650000
45547,Prodaja,Kuæa,5,0,0,0,EG,Novi Sad,Petrovaradin,Sremska Kamenica,469,,DA,DA,,Novogradnja,650000
45967,Prodaja,Kuæa,5,0,0,1250,CG,Novi Sad,Petrovaradin,Sremska Kamenica,720,,DA,DA,,Novogradnja,650000
39982,Prodaja,Kuæa,5,0,0,30,EG,Beograd,Opština Savski venac,Dedinje,278,,DA,DA,,Novogradnja,649500
42586,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Zvezdara,Severni bulevar,481,,DA,DA,,Novogradnja,640000
40801,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Savski venac,Dedinje,280,,DA,DA,,Novogradnja,629900
45354,Prodaja,Kuæa,5,0,0,2,EG,Beograd,Opština Savski venac,Senjak,245,,DA,DA,,Novogradnja,621000
45484,Prodaja,Kuæa,5,0,0,3,EG,Beograd,Opština Zvezdara,Slavujev venac,328,,DA,DA,,Novogradnja,608000
39776,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Zvezdara,Zvezdarska šuma,300,,,DA,,Novogradnja,600000
40031,Prodaja,Kuæa,5,0,0,73,TA,Beograd,Opština Mladenovac,Vlaška,307,,DA,DA,,Novogradnja,600000
39970,Prodaja,Kuæa,5,0,0,3,EG,Beograd,Opština Zvezdara,Slavujev venac,329,,DA,DA,,Novogradnja,598000
39602,Prodaja,Kuæa,5,0,0,4,Gas,Beograd,Opština Voždovac,FON - Bileæka,500,,DA,DA,,Novogradnja,590000
44638,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Zemun,Gornji grad,468,,DA,DA,,Novogradnja,590000
45182,Prodaja,Kuæa,5,0,0,4,EG,Niš,Medijana,Dom zdravlja,650,,DA,DA,,Novogradnja,590000
45804,Prodaja,Kuæa,5,0,0,8,EG,Beograd,Opština Novi Beograd,Bežanijska kosa 3,1350,,,DA,,Novogradnja,590000
40354,Prodaja,Kuæa,5,0,0,16,Gas,Beograd,Opština Zemun,Batajnica,900,,DA,DA,,Novogradnja,580000
40463,Prodaja,Kuæa,5,0,0,2,Gas,Beograd,Opština Savski venac,Dedinje,280,,,,,Novogradnja,580000
42110,Prodaja,Kuæa,3,0,0,16,Gas,Beograd,Opština Zemun,Batajnica,900,,DA,DA,,Novogradnja,580000
45458,Prodaja,Kuæa,5,0,0,16,Gas,Beograd,Opština Zemun,Batajnica,900,,DA,DA,,Novogradnja,580000
45469,Prodaja,Kuæa,5,0,0,2,EG,Beograd,Opština Novi Beograd,Bežanijska kosa 3,280,,DA,DA,,Novogradnja,580000
43442,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Zemun,Batajnica,870,,DA,DA,,Novogradnja,579000
43047,Prodaja,Kuæa,5,0,0,0,CG,Beograd,Opština Savski venac,Dedinje,282,,DA,DA,,Novogradnja,570000
39673,Prodaja,Kuæa,3,0,0,11,Podno,Novi Sad,Petrovaradin,Bocke,262,,,,,Novogradnja,550000
40615,Prodaja,Kuæa,5,0,0,1,Gas,Beograd,Opština Savski venac,Dedinje,290,,DA,DA,,Novogradnja,550000
41668,Prodaja,Kuæa,5,0,0,1,Gas,Beograd,Opština Savski venac,Dedinje,285,,DA,DA,,Novogradnja,550000
41723,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Savski venac,Dedinje,244,,DA,DA,,Novogradnja,550000
43444,Prodaja,Kuæa,3,0,0,11,Podno,Novi Sad,Petrovaradin,Bocke,262,,DA,DA,,Novogradnja,550000
44602,Prodaja,Kuæa,5,0,0,11,Podno,Novi Sad,Petrovaradin,Bocke,262,,DA,DA,,Novogradnja,550000
40880,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Novi Beograd,Ledine,400,,DA,DA,,Novogradnja,549000
45647,Prodaja,Kuæa,5,0,0,1393,CG,Novi Sad,Opština Novi Sad,Kaæ,350,,DA,DA,,Novogradnja,535600
41575,Prodaja,Kuæa,5,0,0,5,EG,Beograd,Opština Voždovac,Banjica,535,,DA,DA,,Novogradnja,535000
28982,Prodaja,Kuæa,5,0,0,10,EG,Beograd,Opština Voždovac,Jajinci,320,,DA,DA,,Novogradnja,525000
43168,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Savski venac,Gavrila Principa,335,,DA,DA,,Novogradnja,520000
45417,Prodaja,Kuæa,5,0,0,9,,Novi Sad,Petrovaradin,Èardak,350,,,,,Novogradnja,515000
45884,Prodaja,Kuæa,5,0,0,4,CG,Novi Sad,Opština Novi Sad,Sajam,300,,DA,DA,,Novogradnja,515000
39395,Prodaja,Kuæa,1,0,0,0,EG,Raška,Okolno mesto,Kopaonik,450,,DA,,,Novogradnja,510000
41114,Prodaja,Kuæa,5,0,0,3,Podno,Beograd,Opština Voždovac,Braæe Jerkoviæ,256,,DA,DA,,Novogradnja,499000
45664,Prodaja,Kuæa,5,0,0,4100,,Novi Sad,Petrovaradin,Petrovaradin,755,,DA,DA,,Novogradnja,495000
39542,Prodaja,Kuæa,5,0,0,9,Gas,Novi Sad,Opština Novi Sad,Adamoviæevo Naselje,208,,DA,,,Novogradnja,494400
43424,Prodaja,Kuæa,5,0,0,5,EG,Beograd,Opština Voždovac,Banjica,350,,DA,DA,,Novogradnja,490000
43714,Prodaja,Kuæa,3,0,0,7,Gas,Novi Sad,Petrovaradin,Sremska Kamenica,418,,DA,DA,,Novogradnja,488020
44069,Prodaja,Kuæa,5,0,0,7,Podno,Novi Sad,Petrovaradin,Popovica,418,,DA,DA,,Novogradnja,488020
45020,Prodaja,Kuæa,5,0,0,8,Podno,Novi Sad,Petrovaradin,Popovica,418,,DA,DA,,Novogradnja,488020
42309,Prodaja,Kuæa,5,0,0,20,EG,Beograd,Opština Zvezdara,Mali Mokri Lug,275,,DA,DA,,Novogradnja,480000
45566,Prodaja,Kuæa,5,0,0,5,EG,Beograd,Opština Voždovac,Banjica,535,,DA,DA,,Novogradnja,480000
39883,Prodaja,Kuæa,5,0,0,5,Gas,Novi Sad,Petrovaradin,Tatarsko brdo,320,,DA,DA,,Novogradnja,470000
44060,Prodaja,Kuæa,4,0,0,5,Podno,Novi Sad,Petrovaradin,Tatarsko brdo,320,,DA,DA,,Novogradnja,470000
44321,Prodaja,Kuæa,5,0,0,5,EG,Novi Sad,Petrovaradin,Tatarsko brdo,320,,DA,DA,,Novogradnja,470000
