29321,Izdavanje,Stan,2,5,3,0,CG,Beograd,Opština Vraèar,Krunska,45,,,,DA,Stara gradnja,300
29322,Izdavanje,Stan,2,4,3,0,CG,Beograd,Opština Vraèar,Krunska,50,,,,,Stara gradnja,350
29326,Izdavanje,Stan,2,0,3,0,CG,Beograd,Opština Stari grad,Centar,60,,,DA,DA,Stara gradnja,400
29328,Izdavanje,Stan,4,2,0,0,CG,Beograd,Opština Voždovac,Jove Iliæa,200,,,DA,,Stara gradnja,2000
29329,Izdavanje,Stan,2,0,9,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),50,DA,,DA,DA,Novogradnja,500
29330,Izdavanje,Stan,4,22,13,0,CG,Beograd,Opština Savski venac,Beograd na vodi,90,DA,,DA,DA,Novogradnja,1800
29331,Izdavanje,Stan,2,6,1,0,CG,Beograd,Opština Novi Beograd,Blok 21,56,,,DA,DA,,500
29332,Izdavanje,Stan,2,0,2,0,EG,Beograd,Opština Vraèar,SC Vraèar,35,,,,,Stara gradnja,300
29333,Izdavanje,Stan,1,0,3,0,CG,Beograd,Opština Voždovac,Autokomanda,30,,,,DA,Novogradnja,350
29335,Izdavanje,Stan,3,6,3,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 2,70,,,DA,DA,Stara gradnja,320
29337,Izdavanje,Stan,2,0,5,0,CG,Beograd,Opština Novi Beograd,Arena,70,DA,,DA,DA,Stara gradnja,500
29338,Izdavanje,Stan,1,5,0,0,CG,Beograd,Opština Palilula,Karaburma,30,DA,,,,Stara gradnja,210
29341,Izdavanje,Stan,3,19,17,0,CG,Beograd,Opština Novi Beograd,Blok 63,65,,,,DA,,400
29342,Izdavanje,Stan,3,0,1,0,EG,Beograd,Opština Vraèar,Hram svetog Save,70,,,DA,DA,Novogradnja,800
29343,Izdavanje,Stan,1,2,1,0,EG,Beograd,Opština Vraèar,Hram svetog Save,32,,,,,Stara gradnja,330
29344,Izdavanje,Stan,3,0,6,0,CG,Beograd,Opština Vraèar,Hram svetog Save,100,,,DA,DA,Novogradnja,1500
29345,Izdavanje,Stan,2,4,0,0,CG,Beograd,Opština Palilula,Višnjièka Banja,49,,,,,Stara gradnja,260
29346,Izdavanje,Stan,4,0,1,0,CG,Beograd,Opština Savski venac,Dedinje,140,,,DA,DA,Novogradnja,1500
29350,Izdavanje,Stan,3,5,2,0,CG,Beograd,Opština Voždovac,Medakoviæ 3,85,DA,,DA,DA,Stara gradnja,280
29351,Izdavanje,Stan,3,6,5,0,CG,Beograd,Opština Èukarica,Banovo brdo,60,DA,,DA,,Novogradnja,500
